org,file_,URL,File,Require,Ensure,Include,Attribute,Hard_coded_string,Command,File_mode,SSH_KEY,Lines_of_code,Comment,defect_status
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/python/manifests/user_pip_conf.pp,1,2,0,2,3,10,2,0,0,0,41,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/python/manifests/virtualenv.pp,2,1,1,2,5,18,3,1,0,0,104,5,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/python/manifests/virtualenv/prerequisites.pp,1,3,0,0,1,0,0,0,0,0,29,6,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/python/manifests/virtualenv/settings.pp,1,0,0,0,0,2,4,0,0,0,15,4,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/rdp/manifests/init.pp,1,0,0,0,1,0,0,0,0,0,7,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/registry/tests/init.pp,1,0,0,0,1,0,0,0,0,0,11,10,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/releaserunner/manifests/init.pp,1,1,3,0,12,21,5,0,2,2,67,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/rsyslog/manifests/init.pp,1,1,1,3,5,12,2,0,0,0,44,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/runner/manifests/init.pp,1,2,1,1,10,18,7,0,2,2,50,4,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/runner/manifests/service.pp,1,3,3,0,4,19,7,1,2,2,69,4,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/runner/manifests/settings.pp,1,0,0,0,0,0,3,0,0,0,22,4,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/runner/manifests/task.pp,1,1,0,0,2,4,1,0,1,1,14,4,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/runner/manifests/tasks/checkout_tools.pp,1,1,1,1,4,5,0,0,0,0,23,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/runner/manifests/tasks/cleanslate_task.pp,1,0,1,0,4,2,0,0,0,0,17,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/runner/manifests/tasks/clobber.pp,1,0,0,0,1,1,0,0,0,0,13,4,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/runner/manifests/tasks/config_hgrc.pp,1,0,0,0,3,4,2,1,0,0,25,4,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/runner/manifests/tasks/mig_agent.pp,1,0,0,0,2,4,4,1,0,0,25,4,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/runner/manifests/tasks/populate_shared_repos.pp,1,0,0,0,1,1,0,0,0,0,12,4,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/runner/manifests/tasks/restart_services.pp,1,2,0,2,3,3,0,0,0,0,22,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/screenresolution/manifests/init.pp,1,0,1,0,3,3,1,1,0,0,36,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/selfserve_agent/manifests/install.pp,1,0,1,0,9,5,1,0,0,0,54,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/selfserve_agent/manifests/services.pp,1,1,2,0,6,14,3,2,1,1,41,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/shared/manifests/execonce.pp,1,1,1,1,4,20,0,1,0,0,54,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/shared/manifests/execonce/base.pp,1,1,0,1,2,1,2,0,0,0,22,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/shellprofile/manifests/base.pp,1,1,0,2,4,14,3,0,1,1,48,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/shellprofile/manifests/settings.pp,1,0,0,0,0,4,4,0,0,0,14,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/shipit_notifier/manifests/init.pp,1,1,3,0,9,16,3,0,1,1,48,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/signingserver/manifests/base.pp,1,1,1,1,21,11,9,1,1,1,82,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/signingserver/manifests/instance.pp,1,0,5,1,9,37,12,1,1,1,164,7,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/signingworker/manifests/settings.pp,0,0,0,0,1,0,0,0,0,0,6,0,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/slave_secrets/manifests/ceph_config.pp,1,3,0,1,3,14,6,0,1,1,55,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/slave_secrets/manifests/google_api_key.pp,1,2,0,1,3,6,5,0,1,1,27,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/slave_secrets/manifests/google_oauth_api_key.pp,1,3,0,1,4,15,8,0,1,1,50,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/slave_secrets/manifests/init.pp,1,1,1,13,15,20,3,0,1,1,89,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/slave_secrets/manifests/mozilla_geoloc_api_keys.pp,1,1,0,3,5,14,9,0,3,3,40,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/slave_secrets/manifests/ssh_keys.pp,1,0,0,0,1,1,15,0,0,0,122,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/slaveapi/manifests/aws.pp,0,2,3,3,10,33,6,1,5,5,74,0,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/slaveapi/manifests/base.pp,1,0,0,1,11,6,5,0,1,1,37,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/slaveapi/manifests/instance.pp,1,1,4,0,8,29,3,2,0,0,126,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/slaverebooter/manifests/init.pp,0,1,2,0,8,9,2,0,0,0,35,0,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/slaverebooter/manifests/services.pp,0,1,1,0,5,3,2,0,1,1,16,0,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/slaverebooter/manifests/settings.pp,0,0,0,0,1,0,0,0,0,0,8,0,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/smarthost/manifests/install.pp,1,0,0,0,0,0,0,0,0,0,19,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/smarthost/manifests/setup.pp,1,1,2,1,5,12,8,1,1,1,28,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/ssh/manifests/config.pp,1,5,5,1,10,37,12,2,3,3,111,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/ssh/manifests/keys.pp,1,0,0,0,1,0,1,0,0,0,14,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/ssh/manifests/service.pp,1,0,2,3,7,10,4,2,0,0,52,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/ssh/manifests/user_privkey.pp,1,1,0,1,1,6,0,0,1,1,17,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/ssh/manifests/userconfig.pp,1,6,0,2,5,38,2,0,6,6,122,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/sudoers/manifests/customfile.pp,1,0,0,0,1,2,2,0,0,0,16,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/sudoers/manifests/init.pp,1,1,1,1,4,8,3,0,1,1,29,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/sudoers/manifests/settings.pp,1,0,0,0,2,0,3,0,0,0,18,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/supervisord/manifests/supervise.pp,1,1,0,0,1,2,1,0,0,0,12,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/talos/manifests/init.pp,1,1,0,2,22,9,4,0,1,1,83,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/talos/manifests/settings.pp,1,0,0,0,0,2,2,0,0,0,14,4,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/tftpd/manifests/init.pp,1,1,1,4,7,9,3,0,0,0,34,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/timezone/manifests/init.pp,1,2,3,0,6,25,13,1,3,3,61,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/toplevel/manifests/base.pp,1,0,0,0,21,4,0,0,0,0,65,5,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/toplevel/manifests/mixin/releaserunner.pp,1,0,0,0,1,0,0,0,0,0,7,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/toplevel/manifests/server.pp,1,0,0,0,18,1,1,0,0,0,44,5,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/toplevel/manifests/server/aws_manager.pp,1,0,0,0,3,1,0,0,0,0,17,6,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/toplevel/manifests/server/buildmaster.pp,1,0,0,0,13,1,0,0,0,0,27,4,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/toplevel/manifests/server/buildmaster/mozilla.pp,1,0,0,0,5,0,0,0,0,0,13,4,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/toplevel/manifests/server/buildmaster/seamonkey.pp,1,0,0,0,4,0,0,0,0,0,12,4,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/toplevel/manifests/server/foopy.pp,1,0,0,0,0,1,1,0,0,0,16,11,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/toplevel/manifests/server/mozmill_ci.pp,1,0,0,0,1,0,0,0,0,0,7,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/toplevel/manifests/server/puppetmaster.pp,1,0,0,0,1,2,1,0,0,0,18,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/toplevel/manifests/server/signing.pp,1,0,0,0,2,67,56,0,0,0,122,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/toplevel/manifests/slave.pp,1,0,0,0,7,0,0,0,0,0,21,4,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/toplevel/manifests/slave/qa/tps_ci.pp,1,0,0,0,0,0,0,0,0,0,6,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/toplevel/manifests/slave/releng.pp,1,0,0,0,26,0,0,0,0,0,54,4,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/toplevel/manifests/slave/releng/build.pp,1,0,0,0,31,5,3,0,0,0,71,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/toplevel/manifests/slave/releng/build/mock.pp,1,0,1,0,12,3,2,1,0,0,36,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/toplevel/manifests/slave/releng/build/standard.pp,1,0,0,0,9,4,5,0,0,0,34,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/toplevel/manifests/slave/releng/test.pp,1,0,0,0,18,3,3,0,0,0,45,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/toplevel/manifests/slave/releng/test/gpu.pp,1,0,0,0,0,5,4,0,0,0,14,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/tweaks/manifests/filesystem.pp,1,0,0,0,0,4,4,0,0,0,24,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/tweaks/manifests/nofile.pp,1,0,0,0,0,4,2,0,1,1,21,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/tweaks/manifests/pwrshell_options.pp,2,0,0,0,0,1,1,1,0,0,10,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/tweaks/manifests/swap_on_instance_storage.pp,1,1,1,1,2,5,2,0,1,1,20,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/tweaks/manifests/tcp_keepalive.pp,1,0,0,0,0,3,3,0,0,0,34,9,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/tweaks/manifests/vs_2013_lnk.pp,2,3,0,3,3,6,2,0,0,0,27,4,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/tweaks/manifests/windows_network_opt_netsh.pp,2,2,3,0,4,51,28,3,0,0,155,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/users/manifests/builder.pp,1,1,0,0,1,17,7,1,0,0,73,5,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/users/manifests/builder/account.pp,2,1,1,1,3,43,29,1,1,1,131,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/users/manifests/builder/autologin.pp,4,1,1,0,4,24,15,2,1,1,81,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/users/manifests/deploystudio.pp,2,0,0,0,1,9,1,0,0,0,51,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/users/manifests/global.pp,2,2,0,3,6,11,7,1,0,0,53,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/users/manifests/homeclean.pp,1,1,0,1,3,12,7,1,2,2,39,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/users/manifests/init.pp,0,0,0,0,0,0,0,0,0,0,1,1,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/users/manifests/person.pp,1,1,1,0,1,33,4,0,1,1,85,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/users/manifests/root.pp,1,0,0,0,1,12,3,0,0,0,49,4,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/users/manifests/root/account.pp,2,0,1,2,4,18,12,0,0,0,99,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/users/manifests/root/setup.pp,1,1,0,0,1,10,2,0,0,0,45,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/users/manifests/signer/setup.pp,1,0,0,0,0,6,0,0,0,0,31,3,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/vmwaretools/manifests/config.pp,0,1,0,1,1,4,3,0,1,1,29,17,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/vnc/manifests/init.pp,2,2,0,5,10,25,9,1,3,3,88,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/vnc/manifests/ultravnc_ini.pp,2,1,3,1,5,10,3,1,0,0,27,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/web_proxy/manifests/environment.pp,1,2,0,2,3,6,4,0,1,1,36,3,1
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/windows_firewall/manifests/init.pp,0,0,0,3,3,8,9,0,0,0,55,16,0
MOZILLA,/Users/akond/PUPP_REPOS/mozilla-releng-downloads/relabs-puppet/modules/windows_path/manifests/init.pp,0,0,0,0,0,0,0,0,0,0,3,0,0
