org,file_,URL,File,Lines_of_code,Require,Ensure,Include,Attribute,Hard_coded_string,Comment,Command,File_mode,SSH_KEY,defect_status
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-keystone/manifests/federation/identity_provider.pp,0,1,153,0,2,4,27,8,80,1,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/proxy/authtoken.pp,4,1,152,1,1,4,10,19,87,0,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-pacemaker/manifests/stonith/fence_kdump.pp,1,0,147,2,1,4,29,3,68,3,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/cluster/manifests/mysql.pp,0,2,140,2,1,4,28,30,25,3,2,2,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ceilometer/manifests/agent/notification.pp,1,1,136,0,3,4,17,7,69,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-scaleio/deployment_scripts/puppet/manifests/sds_server.pp,0,0,120,0,3,4,18,16,3,2,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/agents/lbaas.pp,0,0,119,0,2,4,12,6,51,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-keystone/manifests/federation/mellon.pp,1,0,114,0,1,4,10,8,48,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/sahara/create_templates.pp,0,0,111,2,2,4,53,40,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/agents/metering.pp,1,0,109,0,2,4,13,6,55,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/services/lbaas.pp,2,0,108,0,2,4,9,3,62,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/roles/mongo.pp,0,1,106,1,1,4,37,19,0,1,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-midonet/manifests/repository/ubuntu.pp,6,0,102,1,0,4,17,9,23,1,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/manifests/astute.pp,0,5,96,2,2,4,25,24,13,1,5,5,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack/manifests/corosync.pp,0,1,94,0,3,4,27,12,0,0,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/apache.pp,1,3,91,1,3,4,23,21,24,0,3,3,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-trove/manifests/generic_service.pp,1,0,90,0,2,4,8,5,49,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/heat.pp,1,0,88,0,0,4,8,9,40,0,0,2,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-opendaylight/deployment_scripts/puppet/manifests/odl-ml2-configuration.pp,0,0,83,0,2,4,14,23,0,1,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-midonet/manifests/init.pp,3,0,83,2,1,4,19,16,40,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/volume.pp,0,0,82,1,2,4,12,5,31,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/nvp.pp,0,1,81,0,2,4,13,6,32,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/gse_cluster_filter.pp,1,1,80,1,1,4,21,8,13,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-nova/manifests/generic_service.pp,0,0,75,0,2,4,8,5,32,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/scheduler.pp,0,0,67,1,2,4,10,5,23,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/storage/account.pp,0,0,65,1,2,4,12,4,28,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-contrail/deployment_scripts/puppet/modules/contrail/manifests/provision/compute.pp,2,2,62,2,2,4,14,8,13,3,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-elasticsearch-kibana/deployment_scripts/puppet/manifests/elasticsearch.pp,1,0,61,2,2,4,23,20,21,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/afd_filter.pp,1,1,59,1,1,4,16,5,14,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/resolvconf.pp,0,3,59,0,4,4,13,8,23,1,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-elasticsearch-kibana/deployment_scripts/puppet/modules/lma_logging_analytics/manifests/curator.pp,1,2,58,0,4,4,11,11,13,1,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/manifests/nginx/services.pp,0,1,58,2,2,4,22,17,0,0,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-contrail/deployment_scripts/puppet/modules/contrail/manifests/compute/nova.pp,1,1,56,0,4,4,17,9,13,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/swift/parts/rebalance_cronjob.pp,0,2,56,0,4,4,30,18,0,2,2,2,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/keystone/dispersion.pp,0,0,52,1,2,4,6,5,31,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/examples/hiera.pp,0,3,50,0,4,4,18,14,0,0,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-influxdb-grafana/deployment_scripts/puppet/manifests/influxdb.pp,1,1,49,2,2,4,12,9,18,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-keystone/manifests/disable_admin_token_auth.pp,0,0,48,1,3,4,17,14,12,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/logs/openstack.pp,1,0,47,1,0,4,9,6,24,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/pacemaker/ceilometer/api.pp,1,0,45,0,0,4,1,3,29,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/collectd/python_base.pp,1,1,45,1,1,4,10,5,14,0,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/astute/service_token_off.pp,0,0,45,0,2,4,9,6,0,1,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-qdr/manifests/config.pp,0,4,44,0,4,4,19,13,4,0,4,4,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-mellanox/deployment_scripts/puppet/modules/mellanox_openstack/manifests/configure_qos.pp,0,0,42,0,2,4,5,3,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/collectd/python_openstack_base.pp,1,1,39,1,1,4,8,5,14,0,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-glance/manifests/init.pp,0,0,28,0,1,4,3,2,11,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/l23network/manifests/l2/centos_upndown_scripts.pp,1,4,28,0,4,4,16,16,1,0,4,4,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-opendaylight/deployment_scripts/puppet/modules/opendaylight/manifests/quagga.pp,0,0,20,1,3,4,9,4,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/proxy/ceilometer.pp,1,1,114,1,2,4,10,15,66,0,1,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-watcher/manifests/decision_engine.pp,0,0,109,0,2,4,15,7,48,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/backup.pp,1,0,108,1,2,4,13,6,55,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/haproxy.pp,1,0,103,1,1,4,10,13,55,1,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-watcher/manifests/applier.pp,0,0,87,0,2,4,14,5,38,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/ovs/opendaylight.pp,2,0,82,0,0,4,13,12,38,4,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-6wind-virtual-accelerator/deployment_scripts/puppet/modules/virtual_accelerator/manifests/config.pp,0,3,66,1,3,4,18,11,2,5,1,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-contrail/deployment_scripts/puppet/modules/contrail/manifests/controller/aggregate.pp,2,0,65,1,0,4,14,16,16,5,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/neutron/server.pp,1,0,63,0,0,4,2,5,29,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-ci/puppet-manifests/manifests/init.pp,0,2,62,1,2,4,15,13,3,0,2,2,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-sahara/manifests/service/engine.pp,0,0,54,1,2,4,11,5,18,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/database/mongodb.pp,1,0,53,0,0,4,1,3,32,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/swift/storage.pp,1,1,52,1,1,4,4,5,29,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/trove/api.pp,1,0,50,0,0,4,0,5,29,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-zaqar/manifests/server_instance.pp,0,1,43,0,2,4,4,3,13,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-6wind-virtual-accelerator/deployment_scripts/puppet/modules/virtual_accelerator/manifests/install.pp,0,1,41,0,4,4,13,12,2,2,1,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/roles/controller.pp,1,0,38,0,3,4,9,7,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/collectd/dbi.pp,1,0,31,1,2,4,3,1,14,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/cgroups/manifests/service.pp,0,0,26,1,3,4,8,2,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/init.pp,1,0,646,0,2,5,75,10,381,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/globals/globals.pp,1,4,525,1,4,5,22,183,0,0,4,4,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ceilometer/manifests/init.pp,0,0,401,2,1,5,52,12,234,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/proxy.pp,2,0,239,1,2,5,16,22,128,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/rabbitmq/rabbitmq.pp,0,0,235,2,2,5,61,60,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/cisco.pp,3,1,226,0,4,5,42,30,91,0,2,2,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/l23network/manifests/l2/port.pp,2,2,207,0,4,5,35,9,36,0,3,3,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-heat/manifests/engine.pp,7,0,187,0,2,5,26,10,106,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/midonet.pp,3,1,153,0,3,5,31,23,77,1,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-murano/deployment_scripts/manifests/murano.pp,1,0,137,0,2,5,41,38,2,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/agents/vpnaas.pp,1,0,136,0,3,5,15,11,52,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/agents/metadata.pp,0,0,135,0,3,5,20,5,63,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/heka.pp,1,0,133,4,0,5,42,11,31,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-magnum/manifests/init.pp,0,0,131,0,1,5,17,4,70,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/agents/ml2/sriov.pp,1,0,126,0,3,5,14,7,71,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/atop.pp,0,4,119,0,5,5,21,17,28,2,3,3,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/manifests/dispersion.pp,3,1,116,1,1,5,19,15,68,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/ml2/cisco/nexus_creds.pp,1,0,116,1,1,5,10,8,76,2,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/ceph/ceph_pools.pp,1,0,113,0,3,5,37,19,1,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-integration/manifests/heat.pp,0,0,93,3,0,5,49,23,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-murano/manifests/cfapi.pp,2,0,81,1,2,5,12,6,33,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-integration/manifests/trove.pp,0,0,77,3,0,5,39,21,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/fuel/manifests/auxiliaryrepos.pp,0,2,77,0,2,5,27,13,0,3,2,2,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-mellanox/deployment_scripts/puppet/modules/mellanox_openstack/manifests/controller_sriov.pp,0,0,76,0,3,5,15,6,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/upgrade/pkg_upgrade.pp,0,0,73,2,2,5,27,23,0,4,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-midonet/deployment_scripts/puppet/manifests/midonet-gateway-bgp.pp,1,2,67,0,3,5,25,18,0,5,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/afd_nagios.pp,1,0,64,1,2,5,21,6,14,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-collector/deployment_scripts/puppet/modules/lma_collector/manifests/logs/libvirt.pp,1,2,64,2,1,5,18,13,15,0,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-integration/manifests/provision.pp,2,0,62,0,4,5,33,27,1,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-external-zabbix/deployment_scripts/puppet/modules/plugin_zabbix/manifests/monitoring/mysql_mon.pp,1,3,61,1,3,5,15,8,15,6,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/cinder/api.pp,1,0,52,0,0,5,0,5,29,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-midonet/manifests/analytics.pp,2,0,133,5,0,5,35,14,47,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/l23network/manifests/l2/bridge.pp,1,2,88,0,4,5,21,9,14,0,1,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-octavia/manifests/api.pp,0,0,78,1,2,5,12,8,27,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/ssl/ssl_keys_saving.pp,0,6,78,0,5,5,15,9,0,0,1,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-opendaylight/deployment_scripts/puppet/modules/opendaylight/manifests/install.pp,0,1,76,0,4,5,18,14,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ec2api/manifests/init.pp,0,0,66,0,1,5,4,1,26,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-murano/manifests/engine.pp,0,0,64,1,2,5,9,5,22,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-rally/manifests/init.pp,0,0,61,0,1,5,6,2,27,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/nova/api.pp,1,0,59,0,0,5,2,6,27,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-contrail/deployment_scripts/puppet/modules/contrail/manifests/webui.pp,1,2,54,2,3,5,12,5,17,0,1,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-midonet/manifests/agent/scrapper.pp,4,0,54,1,2,5,11,7,24,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/solar-resources/resources/neutron_plugins_ml2_puppet/1.0.0/actions/run.pp,0,1,54,0,3,5,23,6,1,1,1,1,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/base/nova/libvirt.pp,1,0,48,0,1,5,5,4,25,1,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/pacemaker/neutron/server.pp,1,0,47,0,0,5,0,5,29,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-designate/example/all-in-one-noauth.pp,0,0,42,0,0,5,7,7,0,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-monasca/manifests/init.pp,0,2,39,2,3,5,11,9,12,0,2,2,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-heat/manifests/init.pp,2,0,592,0,1,6,61,12,343,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/firewall/firewall.pp,0,0,556,0,6,6,232,212,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-sahara/manifests/init.pp,4,0,539,0,1,6,63,10,337,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ironic/manifests/init.pp,1,0,466,0,2,6,50,10,294,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/openstack_tasks/manifests/roles/cinder.pp,1,0,310,0,3,6,66,55,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/ml2.pp,1,2,255,0,4,6,33,24,140,0,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-manila/manifests/api.pp,1,0,242,1,2,6,16,10,103,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-elasticsearch-kibana/deployment_scripts/puppet/manifests/hiera_override.pp,1,4,218,2,4,6,11,26,18,0,3,3,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ironic/manifests/bifrost.pp,6,3,216,2,4,6,11,26,155,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ironic/manifests/conductor.pp,2,0,212,0,3,6,25,15,97,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-influxdb-grafana/deployment_scripts/puppet/manifests/hiera.pp,1,4,198,2,4,6,11,15,22,0,3,3,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ceph/manifests/osd.pp,4,0,194,1,0,6,19,7,50,5,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/plumgrid.pp,2,1,191,0,4,6,39,26,93,0,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-ceph/manifests/rgw/keystone.pp,3,1,186,0,4,6,24,11,73,2,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/vmware/manifests/compute_vmware.pp,2,2,184,0,5,6,16,14,104,0,2,2,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/l23network/manifests/init.pp,0,2,161,0,6,6,26,9,44,0,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/vmware/manifests/controller.pp,1,0,154,0,5,6,17,14,79,2,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-integration/manifests/nova.pp,1,0,152,3,0,6,67,36,15,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-infrastructure-alerting/deployment_scripts/puppet/modules/nagios/manifests/contact.pp,1,4,150,1,5,6,21,21,18,0,4,4,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/vmware/manifests/network/nova.pp,2,2,148,0,5,6,24,31,38,0,2,2,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/pacemaker/glance.pp,1,0,129,4,0,6,28,27,53,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-pacemaker/manifests/property.pp,2,0,127,4,0,6,20,7,57,4,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-integration/manifests/keystone.pp,0,0,124,1,2,6,34,16,17,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/osnailyfacter/manifests/ceph/radosgw.pp,0,2,122,0,2,6,35,24,4,1,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-neutron/manifests/plugins/opencontrail.pp,0,1,121,1,3,6,26,11,54,0,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-mistral/manifests/api.pp,0,0,115,0,3,6,17,8,47,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-heat/manifests/api_cfn.pp,0,0,114,0,2,6,14,5,51,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-lma-infrastructure-alerting/deployment_scripts/puppet/modules/lma_infra_alerting/manifests/nagios.pp,1,2,114,2,3,6,48,8,18,1,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-heat/manifests/api.pp,0,0,110,0,2,6,14,5,48,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-swift/tests/all.pp,0,0,91,4,2,6,22,25,9,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-integration/manifests/aodh.pp,2,0,87,3,0,6,39,21,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-integration/manifests/ceilometer.pp,0,0,83,3,0,6,42,22,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/pacemaker/keystone.pp,1,0,81,2,0,6,18,20,33,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/cobbler/manifests/nat.pp,1,0,78,0,0,6,13,8,14,6,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-library/deployment/puppet/cobbler/manifests/packages.pp,1,0,75,2,4,6,6,15,13,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-openstack-integration/manifests/ironic.pp,2,0,74,3,0,6,37,21,0,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-mellanox/deployment_scripts/puppet/modules/mellanox_openstack/manifests/agent.pp,0,3,74,0,4,6,17,9,0,1,2,2,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/fuel-plugin-scaleio/deployment_scripts/puppet/manifests/glance.pp,0,2,70,0,6,6,26,24,1,0,2,2,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-cinder/manifests/setup_test_volume.pp,0,1,60,1,1,6,16,9,17,2,1,1,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-qdr/manifests/install.pp,0,0,38,2,3,6,9,3,3,0,0,0,1
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-tripleo/manifests/profile/pacemaker/haproxy.pp,1,0,104,0,5,6,19,19,33,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-magnum/manifests/api.pp,0,0,93,0,2,6,11,10,35,0,0,0,0
OPENSTACK,/Users/akond/PUPP_REPOS/openstack-downloads/puppet-monasca/manifests/persister/config.pp,0,1,92,3,2,6,10,5,48,0,1,1,0
