,org,file_,URL,File,Lines_of_code,Require,Ensure,Include,Attribute,Hard_coded_string,Comment,Command,File_mode,SSH_KEY,defect_status,bag_of_words
85,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_project/manifests/devops_tools/lpupdatebug.pp,0,3,90,4,3,7,23,26,24,0,3,3,1,"{'class': 1, 'fuel': 4, 'project': 5, 'devop': 4, 'tool': 4, 'lpupdatebug': 17, 'access': 2, 'token': 1, 'secret': 2, 'appnam': 1, 'cachedir': 1, 'var': 2, 'tmp': 1, 'launchpadlib': 1, 'consum': 2, 'key': 2, 'credfil': 1, 'etc': 4, 'credenti': 3, 'conf': 4, 'env': 1, 'product': 1, 'host': 1, 'localhost': 1, 'id': 1, 'logfil': 1, 'log': 2, 'packag': 9, 'name': 3, 'python': 4, 'port': 1, 'sshprivkey': 5, 'content': 7, 'undef': 1, 'updat': 1, 'statu': 1, 'ye': 1, 'usernam': 1, 'ensur': 5, 'file': 3, 'owner': 3, 'root': 6, 'group': 3, 'mode': 3, 'present': 2, 'templat': 2, 'erb': 2, 'requir': 4, 'servic': 3, 'run': 1, 'enabl': 1, 'true': 1, 'hasrestart': 1, 'fals': 1, 'tailnew': 2, 'zabbix': 3, 'item': 1, 'check': 1, 'puppet': 1, 'modul': 1, 'userparam': 1, 'notifi': 1, 'param': 1, 'agent': 1}"
86,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppetlabs-openstack/manifests/controller.pp,2,0,315,0,0,0,104,42,65,0,0,0,1,"{'class': 18, 'openstack': 12, 'control': 3, 'public': 9, 'address': 28, 'interfac': 6, 'privat': 3, 'admin': 22, 'email': 3, 'password': 55, 'rabbit': 11, 'keyston': 21, 'db': 93, 'token': 3, 'glanc': 29, 'user': 46, 'nova': 30, 'secret': 3, 'key': 3, 'cinder': 29, 'pass': 5, 'quantum': 33, 'host': 17, 'type': 7, 'mysql': 17, 'root': 3, 'sql': 2, 'account': 3, 'secur': 3, 'true': 8, 'bind': 3, 'allow': 3, 'dbname': 23, 'tenant': 3, 'region': 4, 'api': 4, 'server': 9, 'undef': 2, 'purg': 3, 'config': 6, 'intern': 10, 'fals': 8, 'network': 13, 'manag': 4, 'flatdhcpmanag': 1, 'fix': 3, 'rang': 6, 'float': 6, 'creat': 3, 'num': 3, 'multi': 3, 'auto': 3, 'assign': 3, 'ip': 6, 'virtual': 3, 'horizon': 6, 'cach': 6, 'port': 3, 'app': 3, 'link': 3, 'swift': 3, 'vnc': 3, 'enabl': 13, 'verbos': 9, 'real': 8, 'els': 4, 'registri': 1, 'fail': 1, 'unsupport': 1, 'name': 1, 'resourc': 1, 'base': 1, 'connect': 1, 'charset': 1, 'utf': 1, 'schedul': 1, 'volum': 1, 'one': 1}"
87,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_project/manifests/puppet/master.pp,0,1,102,3,1,4,26,26,36,1,1,1,1,"{'class': 7, 'fuel': 9, 'project': 7, 'puppet': 27, 'master': 8, 'appli': 3, 'firewal': 6, 'rule': 3, 'fals': 2, 'enabl': 2, 'updat': 8, 'cronjob': 2, 'true': 1, 'extern': 3, 'host': 3, 'allow': 3, 'sourc': 3, 'hiera': 28, 'backend': 3, 'yaml': 6, 'config': 9, 'etc': 5, 'templat': 4, 'erb': 2, 'hierarchi': 3, 'node': 1, 'clientcert': 1, 'role': 2, 'locat': 2, 'distro': 1, 'osfamili': 1, 'common': 4, 'json': 3, 'datadir': 6, 'var': 2, 'lib': 2, 'logger': 4, 'consol': 1, 'merg': 3, 'behavior': 3, 'deeper': 1, 'manifest': 15, 'binpath': 1, 'bin': 5, 'branch': 1, 'manifestspath': 1, 'modulespath': 1, 'modul': 1, 'repo': 1, 'ssh': 1, 'tst': 1, 'review': 1, 'infra': 2, 'org': 1, 'tmpdir': 1, 'tmp': 1, 'conf': 1, 'environ': 3, 'product': 1, 'run': 3, 'nginx': 3, 'uwsgi': 1, 'server': 3, 'fqdn': 1, 'requir': 3, 'file': 2, 'usr': 4, 'local': 3, 'sh': 4, 'ensur': 1, 'present': 1, 'owner': 1, 'root': 3, 'group': 1, 'mode': 1, 'content': 1, 'cron': 1, 'command': 1, 'timeout': 1, 'k': 1, 'user': 1, 'minut': 1}"
88,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/jenkins/manifests/master.pp,3,9,438,11,15,29,121,91,47,3,8,8,1,"{'class': 4, 'jenkin': 122, 'master': 2, 'servic': 9, 'fqdn': 8, 'appli': 2, 'firewal': 7, 'rule': 2, 'fals': 4, 'allow': 2, 'sourc': 3, 'ssh': 11, 'privat': 2, 'key': 16, 'content': 19, 'public': 4, 'ssl': 25, 'cert': 9, 'file': 35, 'param': 7, 'etc': 2, 'gerrit': 19, 'trigger': 5, 'enabl': 3, 'instal': 4, 'zabbix': 4, 'item': 7, 'address': 5, 'admin': 2, 'email': 5, 'exampl': 1, 'com': 1, 'java': 4, 'arg': 1, 'port': 7, 'proto': 6, 'http': 6, 'markup': 2, 'formatt': 2, 'plain': 1, 'text': 1, 'nginx': 18, 'access': 8, 'log': 19, 'var': 5, 'error': 8, 'format': 5, 'undef': 1, 'number': 2, 'executor': 2, 'scm': 2, 'checkout': 2, 'retri': 2, 'count': 2, 'www': 5, 'root': 16, 'groovi': 18, 'ye': 1, 'cli': 20, 'cach': 7, 'war': 1, 'web': 1, 'inf': 1, 'jar': 4, 'tri': 12, 'sleep': 6, 'libdir': 15, 'lib': 1, 'manag': 16, 'login': 3, 'name': 8, 'password': 5, 'acl': 3, 'true': 12, 'ldap': 24, 'group': 11, 'search': 6, 'base': 4, 'inhibit': 2, 'dn': 4, 'passwd': 2, 'overwrit': 2, 'permiss': 2, 'dc': 2, 'compani': 1, 'net': 1, 'uri': 3, 'user': 9, 'uid': 1, 'secur': 10, 'model': 4, 'unsecur': 3, 'inherit': 1, 'packag': 12, 'openjdk': 4, 'jre': 4, 'headless': 4, 'ensur': 18, 'present': 10, 'purg': 1, 'requir': 11, 'run': 1, 'hasstatu': 1, 'hasrestart': 1, 'default': 3, 'mode': 8, 'templat': 3, 'erb': 3, 'resourc': 9, 'home': 1, 'managehom': 1, 'directori': 2, 'owner': 7, 'id': 2, 'rsa': 2, 'replac': 2, 'pub': 1, 'defin': 2, 'vhost': 5, 'listen': 2, 'server': 5, 'locat': 5, 'cfg': 3, 'append': 3, 'return': 1, 'request': 1, 'share': 1, 'session': 1, 'timeout': 4, 'stapl': 2, 'verifi': 1, 'proxi': 15, 'read': 2, 'client': 1, 'max': 1, 'bodi': 1, 'size': 1, 'g': 1, 'intercept': 2, 'redirect': 2, 'set': 7, 'header': 3, 'x': 5, 'forward': 3, 'remot': 3, 'addr': 3, 'real': 1, 'ip': 1, 'host': 4, 'static': 3, 'min': 1, 'use': 2, 'stale': 1, 'valid': 1, 'ignor': 1, 'control': 1, 'expir': 2, 'cooki': 1, 'accel': 1, 'usr': 6, 'local': 3, 'bin': 6, 'py': 4, 'conf': 6, 'cron': 1, 'labeldump': 2, 'cronjob': 1, 'absent': 2, 'includ': 1, 'pre': 2, 'creat': 2, 'dport': 1, 'action': 1, 'accept': 1, 'puppet': 1, 'modul': 1, 'opt': 4, 'join': 5, 'exec': 7, 'auth': 3, 'config': 4, 'command': 3, 'main': 2, 'configur': 1, 'hiera': 1, 'hash': 1, 'hostnam': 2, 'url': 2, 'usernam': 2, 'path': 2, 'setup': 1}"
89,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/fuel-plugin-celebrer/deployment_scripts/puppet/modules/celebrer/manifests/params.pp,0,0,39,0,0,0,0,19,4,0,0,0,0,"{'class': 1, 'celebr': 20, 'param': 1, 'dbmanag': 1, 'command': 1, 'db': 1, 'manag': 1, 'config': 1, 'file': 1, 'etc': 1, 'conf': 1, 'case': 1, 'osfamili': 3, 'common': 4, 'packag': 12, 'name': 18, 'agent': 8, 'engin': 8, 'api': 8, 'pythoncli': 2, 'python': 4, 'celebrercli': 2, 'dashboard': 4, 'servic': 6, 'debian': 1, 'default': 1, 'fail': 1, 'unsupport': 1, 'operatingsystem': 2, 'red': 1, 'hat': 1}"
90,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-kafka/manifests/init.pp,0,0,21,0,1,1,1,1,13,0,0,0,1,"{'class': 1, 'kafka': 3, 'version': 3, 'default': 1, 'packag': 1, 'ensur': 1}"
91,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/roles/manifests/openstack/pmlc_controller.pp,0,0,42,0,0,9,0,0,18,0,0,0,0,"{'class': 10, 'role': 1, 'openstack': 9, 'pmlc': 1, 'control': 3, 'includ': 9, 'profil': 18, 'ntp': 2, 'client': 2, 'common': 6, 'user': 2, 'sudo': 2, 'packag': 2, 'ssh': 2, 'server': 4, 'keyston': 2, 'nova': 2, 'neutron': 2, 'cinder': 2}"
92,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-kafka/manifests/mirror.pp,0,3,94,4,3,7,13,5,14,0,0,0,0,"{'class': 3, 'kafka': 32, 'mirror': 14, 'enabl': 2, 'true': 3, 'destin': 2, 'broker': 4, 'default': 23, 'jmx': 2, 'port': 2, 'topic': 4, 'whitelist': 2, 'blacklist': 2, 'produc': 21, 'type': 2, 'compress': 2, 'codec': 2, 'serial': 2, 'queue': 8, 'buffer': 4, 'max': 4, 'ms': 4, 'messag': 4, 'enqueu': 2, 'timeout': 2, 'batch': 2, 'num': 6, 'stream': 2, 'size': 2, 'properti': 5, 'templat': 8, 'inherit': 1, 'requir': 5, 'packag': 4, 'ensur': 5, 'version': 1, 'file': 5, 'etc': 5, 'content': 2, 'directori': 1, 'fals': 1, 'stop': 1, 'run': 1, 'servic': 1, 'hasrestart': 1, 'hasstatu': 1}"
93,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/fuel-plugin-standalone-ceph/deployment_scripts/modules/ceph_override/manifests/ceph/enable_rados.pp,0,1,69,0,3,4,16,13,1,0,1,1,0,"{'class': 1, 'ceph': 5, 'overrid': 5, 'enabl': 5, 'rado': 4, 'notic': 1, 'modular': 1, 'pp': 1, 'network': 4, 'metadata': 4, 'hiera': 3, 'hash': 8, 'public': 2, 'ip': 1, 'vip': 4, 'ep': 2, 'ipaddr': 2, 'manag': 2, 'servic': 12, 'endpoint': 2, 'ssl': 6, 'use': 1, 'includ': 1, 'param': 2, 'radosgw': 14, 'file': 5, 'etc': 1, 'init': 1, 'operatingsystem': 1, 'ubuntu': 1, 'fals': 1, 'provid': 3, 'debian': 1, 'ensur': 3, 'run': 2, 'true': 2, 'upstart': 1, 'present': 1, 'mode': 1, 'owner': 1, 'root': 2, 'group': 1, 'content': 1, 'start': 2, 'runlevel': 2, 'nstop': 1, 'rc': 1, 'n': 1, 'osnailyfact': 3, 'wait': 3, 'backend': 3, 'object': 5, 'storag': 5, 'els': 1, 'rgw': 6, 'protocol': 3, 'get': 2, 'properti': 2, 'intern': 2, 'http': 2, 'address': 2, 'hostnam': 1, 'url': 3, 'lb': 3, 'name': 1}"
94,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/ssh/manifests/banner.pp,0,1,18,0,0,0,4,3,8,0,1,1,0,"{'class': 1, 'ssh': 1, 'banner': 2, 'content': 3, 'file': 1, 'etc': 1, 'owner': 1, 'root': 2, 'group': 1, 'mode': 1}"
95,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-concat/spec/fixtures/manifests/site.pp,0,0,0,0,0,0,0,0,0,0,0,0,0,{}
96,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppetlabs-openstack/manifests/glance.pp,2,0,84,0,0,0,23,17,31,0,0,0,0,"{'class': 4, 'openstack': 1, 'glanc': 17, 'db': 10, 'host': 7, 'user': 7, 'password': 7, 'keyston': 11, 'auth': 7, 'uri': 1, 'http': 1, 'type': 4, 'mysql': 3, 'dbname': 2, 'verbos': 7, 'fals': 1, 'enabl': 5, 'true': 1, 'case': 1, 'sql': 5, 'connect': 5, 'api': 1, 'debug': 2, 'port': 2, 'tenant': 2, 'servic': 2, 'registri': 1, 'backend': 1, 'file': 1}"
97,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/fuel-plugin-etckeeper/deployment_scripts/etckeeper_commit.pp,0,0,15,0,0,1,3,4,0,1,0,0,1,"{'notic': 1, 'modular': 1, 'fuel': 2, 'plugin': 2, 'etckeep': 11, 'commit': 4, 'pp': 1, 'hash': 3, 'hiera': 1, 'scm': 2, 'pick': 1, 'vc': 3, 'git': 2, 'chang': 2, 'condit': 2, 'statu': 2, 'grep': 1, 'q': 1, 'noth': 1, 'hg': 1, 'bzr': 1, 'test': 1, 'z': 1, 'exec': 1, 'path': 1, 'bin': 3, 'usr': 2, 'local': 1, 'command': 1, 'deploy': 1, 'end': 1, 'unless': 1}"
98,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/fuel_project/manifests/roles/mailman.pp,0,0,18,0,0,0,3,3,4,0,0,0,0,"{'class': 7, 'fuel': 5, 'project': 5, 'role': 3, 'mailman': 4, 'common': 1, 'nginx': 1, 'apach': 6, 'mod': 2, 'cgid': 1, 'mime': 1, 'vhost': 1, 'fqdn': 1, 'docroot': 1, 'var': 1, 'www': 1, 'list': 1, 'alias': 2, 'hiera': 2, 'array': 2, 'directori': 2}"
99,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppetlabs-openstack/manifests/all.pp,2,0,385,0,0,0,126,62,59,0,0,0,1,"{'class': 31, 'openstack': 9, 'public': 8, 'address': 12, 'interfac': 8, 'privat': 4, 'admin': 18, 'email': 3, 'mysql': 15, 'root': 3, 'password': 59, 'rabbit': 16, 'keyston': 22, 'db': 82, 'token': 3, 'glanc': 29, 'user': 45, 'nova': 44, 'secret': 3, 'key': 3, 'intern': 4, 'cinder': 33, 'pass': 4, 'quantum': 44, 'type': 12, 'account': 3, 'secur': 3, 'true': 11, 'allow': 3, 'host': 11, 'dbname': 20, 'tenant': 5, 'region': 4, 'purg': 3, 'config': 8, 'network': 19, 'manag': 4, 'flatdhcpmanag': 1, 'fix': 3, 'rang': 6, 'float': 6, 'fals': 8, 'creat': 6, 'num': 3, 'auto': 3, 'assign': 3, 'ip': 8, 'horizon': 6, 'cach': 6, 'server': 8, 'port': 3, 'swift': 3, 'app': 3, 'link': 3, 'undef': 1, 'volum': 6, 'group': 2, 'test': 1, 'libvirt': 4, 'kvm': 1, 'vnc': 4, 'enabl': 24, 'verbos': 12, 'registri': 1, 'charset': 3, 'utf': 3, 'els': 5, 'fail': 1, 'unsupport': 1, 'name': 2, 'resourc': 1, 'rabbitmq': 1, 'userid': 2, 'sql': 5, 'connect': 6, 'imag': 3, 'servic': 3, 'api': 3, 'localhost': 3, 'auth': 4, 'realli': 3, 'overrid': 1, 'debug': 1, 'agent': 2, 'dhcp': 1, 'comput': 3, 'linuxnet': 2, 'driver': 2, 'valu': 3, 'linux': 1, 'net': 1, 'ov': 3, 'integr': 1, 'bridg': 2, 'br': 2, 'int': 1, 'plugin': 1, 'gre': 1, 'local': 1, 'tunnel': 1, 'uplink': 1, 'virtual': 1, 'strategi': 1, 'url': 2, 'http': 2, 'v': 1, 'schedul': 2, 'objectstor': 1, 'cert': 1, 'consoleauth': 1, 'vncproxi': 2, 'base': 1, 'iscsi': 2, 'vncserver': 2, 'proxycli': 1, 'listen': 1, 'one': 1, 'linuxnterfac': 1}"
100,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/fuel-plugin-celebrer/deployment_scripts/puppet/manifests/keystone.pp,0,0,35,0,0,0,7,8,1,0,0,0,0,"{'notic': 1, 'modular': 1, 'puppet': 1, 'manifest': 1, 'keyston': 2, 'pp': 1, 'celebr': 11, 'hash': 16, 'hiera': 6, 'public': 16, 'ip': 5, 'vip': 2, 'manag': 4, 'region': 5, 'ssl': 18, 'use': 1, 'protocol': 9, 'get': 6, 'properti': 6, 'http': 3, 'address': 6, 'hostnam': 3, 'intern': 9, 'admin': 9, 'api': 4, 'bind': 4, 'port': 4, 'tenant': 4, 'pick': 1, 'servic': 2, 'url': 9, 'class': 1, 'auth': 1, 'password': 2, 'user': 1, 'type': 1, 'coverag': 1, 'collector': 1, 'one': 1}"
101,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/jenkins/manifests/params.pp,0,0,44,0,0,0,0,5,4,0,0,0,1,"{'class': 1, 'jenkin': 4, 'param': 1, 'slave': 5, 'author': 1, 'key': 1, 'case': 1, 'osfamili': 1, 'debian': 1, 'java': 3, 'packag': 3, 'openjdk': 2, 'jre': 1, 'headless': 2, 'default': 1, 'swarm': 8, 'label': 1, 'master': 1, 'user': 1, 'password': 1, 'servic': 1, 'ssl': 3, 'cert': 2, 'file': 2, 'etc': 1, 'crt': 1, 'content': 1, 'begin': 1, 'certif': 2, 'w': 2, 'baqufadbhmqswcqydvqqgewjb': 1, 'vtetmbega': 1, 'uecawku': 1, 'tz': 1, 'tdgf': 1, 'ztehmb': 1, 'ga': 1, 'uecgwysw': 1, 'zxjuzxqgv': 1, 'lkz': 1, 'l': 3, 'zxiudgvzdc': 1, 'sb': 1, 'xnda': 1, 'mtey': 1, 'xnta': 1, 'b': 2, 'llvn': 1, 'ldcbxawrnaxrzifb': 1, 'zxn': 1, 'lmxvi': 1, 'fsmiibijanbgkqhkig': 1, 'baqefaaocaq': 1, 'qgv': 1, 'p': 2, 'us': 1, 'edzvgwr': 1, 'oaho': 1, 'v': 1, 'pt': 1, 'tfu': 1, 'fvjax': 1, 'wd': 1, 'mdjr': 1, 'ixzn': 1, 'jjsqn': 1, 'u': 1, 'q': 3, 'mvwyr': 1, 'fhx': 1, 'el': 2, 'shyk': 1, 'gnsej': 1, 'ci': 1, 'xl': 1, 'pzxved': 1, 'pzzqki': 1, 'fc': 1, 'qlg': 1, 'kntkplpggajspr': 1, 'vq': 1, 'ic': 1, 'glbpbj': 1, 'jomwwrypcv': 1, 'lk': 1, 'cfzn': 1, 'bux': 1, 'jpqmxbwhqidaqabma': 1, 'gcsqgsib': 1, 'dqebbquaa': 1, 'ib': 1, 'aqblkh': 1, 'adkmasm': 1, 'j': 1, 'la': 1, 'n': 2, 'narolehg': 1, 'ozlblyw': 1, 'x': 1, 'cb': 1, 'iozhhupa': 1, 'cu': 1, 'qskkkz': 1, 'smthhlvb': 1, 'zjlx': 1, 'ucqsu': 1, 'rn': 1, 'ikyhut': 1, 'vm': 1, 'ulkn': 1, 'jb': 1, 'c': 1, 'rctn': 1, 'gu': 1, 'jx': 1, 'fcd': 1, 'noy': 1, 'vv': 1, 'hrl': 1, 'z': 2, 'kejjqeqjmmqfgdt': 1, 'sqhrf': 1, 'gdksvk': 1, 'qpm': 1, 'ivl': 1, 'end': 1, 'red': 1, 'hat': 1, 'mjiii': 1, 'kl': 1, 'cgh': 1, 'bugkqhkig': 1, 'cyd': 1, 'hkgkowzj': 1, 'nhbe': 1, 'fw': 2, 'mza': 1, 'myzax': 1, 'czgkwpt': 1, 'ylw': 1, 'hwh': 1, 'jbn': 1, 'rlcm': 1, 'edx': 1, 'gji': 1, 'bglcn': 1, 'zlci': 1, 'mgtjgfpw': 1, 'jsz': 1, 'axmo': 1, 'crx': 1, 'dzt': 1, 'tytstc': 1, 'mkngxdcp': 1, 'jz': 1, 'f': 1, 'ljc': 1, 'cdw': 1, 'iczjt': 1, 'mzuj': 1, 'yoem': 1, 'winng': 1, 'qkwqe': 1, 'es': 1, 'qltv': 1, 'e': 1, 'vn': 1, 'sdfht': 1, 'rom': 1, 'yj': 2, 'gtjf': 1, 'ynbvo': 1, 'fde': 1, 'bsd': 1, 'nnanq': 1, 'uvi': 1, 'zh': 1, 'yb': 1, 'tu': 1, 'xnnot': 1, 'ri': 1, 'vkm': 1, 'af': 1, 'yi': 1, 'lh': 1, 'dhh': 1, 'fh': 1, 'iwj': 1, 'gmnexc': 1, 'hyl': 1, 'lvi': 1, 'mcc': 1, 'xr': 1, 'ny': 1, 'obrr': 1, 'ddp': 1, 'bkvnftx': 1, 'lkc': 1, 'k': 1, 'de': 1, 'lcn': 1, 'fm': 1, 'zl': 1, 'ali': 1, 'rmx': 1, 'txkr': 1, 'ut': 1, 'ln': 1, 'rs': 1, 'zy': 1, 'h': 1, 'wt': 1, 'zsz': 1}"
102,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppetlabs-openstack/manifests/compute.pp,2,0,242,0,0,1,65,25,16,0,0,0,1,"{'class': 18, 'openstack': 1, 'comput': 7, 'intern': 5, 'address': 8, 'nova': 27, 'user': 12, 'password': 17, 'rabbit': 22, 'sql': 9, 'connect': 10, 'public': 5, 'interfac': 10, 'undef': 5, 'privat': 4, 'fix': 5, 'rang': 6, 'network': 16, 'manag': 5, 'flatdhcpmanag': 1, 'config': 12, 'multi': 5, 'host': 28, 'fals': 16, 'quantum': 30, 'keyston': 6, 'purg': 3, 'true': 12, 'virtual': 4, 'glanc': 5, 'api': 7, 'server': 3, 'libvirt': 4, 'type': 4, 'kvm': 1, 'vnc': 3, 'enabl': 14, 'vncproxi': 3, 'vncserver': 8, 'listen': 7, 'cinder': 9, 'volum': 10, 'iscsi': 3, 'ip': 3, 'migrat': 3, 'support': 3, 'verbos': 8, 'real': 3, 'els': 4, 'defin': 3, 'resourc': 2, 'userid': 1, 'imag': 3, 'servic': 9, 'proxycli': 1, 'fail': 6, 'must': 6, 'specifi': 3, 'use': 2, 'includ': 1, 'python': 1, 'valu': 7, 'send': 2, 'arp': 2, 'ha': 2, 'node': 1, 'admin': 6, 'tenant': 3, 'name': 2, 'float': 1, 'overrid': 1, 'creat': 1, 'instal': 4, 'instanc': 2, 'set': 1, 'configur': 2, 'debug': 1, 'plugin': 1, 'ov': 3, 'gre': 1, 'tunnel': 2, 'agent': 3, 'bridg': 2, 'uplink': 1, 'br': 2, 'local': 1, 'dhcp': 1, 'namespac': 1, 'l': 1, 'auth': 2, 'url': 2, 'http': 2, 'v': 1, 'linuxnet': 2, 'driver': 2, 'linux': 1, 'net': 1, 'integr': 1, 'int': 1, 'base': 1, 'group': 1, 'linuxnterfac': 1}"
103,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppet-manifests/modules/zabbix/manifests/params.pp,0,0,227,0,0,0,1,129,4,0,0,0,1,"{'class': 1, 'zabbix': 61, 'param': 1, 'agent': 29, 'allow': 7, 'root': 3, 'fals': 13, 'appli': 4, 'firewal': 8, 'rule': 4, 'case': 2, 'osfamili': 4, 'debian': 2, 'config': 11, 'daemon': 2, 'etc': 8, 'agentd': 5, 'conf': 11, 'default': 3, 'debug': 3, 'level': 3, 'enabl': 3, 'remot': 2, 'command': 2, 'true': 5, 'sourc': 6, 'connect': 1, 'hostnam': 5, 'fqdn': 6, 'item': 2, 'includ': 2, 'listen': 6, 'address': 1, 'port': 9, 'log': 30, 'max': 2, 'line': 1, 'per': 1, 'second': 1, 'packag': 5, 'refresh': 1, 'activ': 2, 'check': 1, 'server': 76, 'undef': 17, 'servic': 5, 'start': 25, 'sudoer': 2, 'templat': 6, 'erb': 7, 'timeout': 5, 'unsaf': 1, 'user': 4, 'paramet': 1, 'frontend': 35, 'php': 5, 'temlat': 1, 'db': 23, 'driver': 2, 'mysql': 7, 'host': 3, 'name': 4, 'password': 4, 'schema': 1, 'socket': 3, 'imag': 2, 'format': 3, 'png': 1, 'instal': 3, 'ping': 4, 'handler': 3, 'nginx': 7, 'access': 2, 'var': 10, 'error': 2, 'ssl': 4, 'certif': 2, 'content': 2, 'key': 3, 'proxi': 75, 'cach': 10, 'size': 11, 'frequenc': 8, 'data': 1, 'sender': 2, 'snmp': 4, 'bulk': 1, 'request': 1, 'extern': 2, 'script': 2, 'fping': 8, 'locat': 5, 'usr': 4, 'bin': 4, 'heartbeat': 1, 'histori': 5, 'text': 2, 'system': 1, 'housekeep': 3, 'java': 4, 'gateway': 2, 'ip': 3, 'load': 2, 'modul': 2, 'path': 2, 'local': 1, 'buffer': 2, 'file': 11, 'slow': 2, 'queri': 2, 'mode': 1, 'passiv': 1, 'offlin': 1, 'pid': 4, 'run': 2, 'trapper': 7, 'tmp': 6, 'trap': 1, 'ssh': 1, 'syncer': 2, 'discover': 2, 'http': 2, 'poller': 11, 'ipmi': 2, 'pinger': 2, 'unreach': 6, 'vmware': 4, 'collector': 2, 'dir': 2, 'unavail': 2, 'delay': 4, 'period': 2, 'alert': 2, 'updat': 1, 'floor': 4, 'memorys': 4, 'mb': 4, 'delet': 1, 'node': 3, 'id': 1, 'event': 1, 'timer': 1, 'trend': 1, 'valu': 1, 'fatal': 1, 'unknown': 1, 'probali': 1, 'os': 1, 'unsupport': 1, 'red': 2, 'hat': 2}"
104,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppetlabs-cinder/manifests/params.pp,0,0,38,0,0,0,0,23,1,0,0,0,1,"{'class': 1, 'cinder': 19, 'param': 1, 'conf': 2, 'etc': 2, 'past': 2, 'api': 9, 'ini': 2, 'osfamili': 4, 'debian': 2, 'packag': 12, 'name': 6, 'common': 1, 'client': 2, 'python': 2, 'cindercli': 2, 'servic': 8, 'schedul': 7, 'volum': 7, 'db': 4, 'sync': 4, 'command': 2, 'manag': 2, 'tgt': 6, 'elsif': 1, 'openstack': 4, 'fals': 3, 'scsi': 1, 'target': 1, 'util': 1, 'tgtd': 1, 'els': 1, 'fail': 1, 'unsuport': 1, 'current': 1, 'support': 1, 'platform': 1, 'red': 1, 'hat': 1}"
105,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppetlabs-cinder/manifests/volume.pp,0,0,37,1,2,4,7,3,1,0,0,0,0,"{'class': 1, 'cinder': 22, 'volum': 13, 'packag': 11, 'ensur': 7, 'latest': 1, 'enabl': 4, 'true': 1, 'includ': 1, 'param': 5, 'config': 2, 'servic': 5, 'api': 2, 'past': 2, 'ini': 2, 'name': 2, 'run': 1, 'els': 1, 'stop': 1, 'requir': 1, 'subscrib': 1, 'file': 1, 'conf': 1}"
106,MIRANTIS,/Users/akond/PUPP_REPOS/mirantis-downloads/puppetlabs-openstack/tests/cloudcontroller.pp,0,0,16,0,0,0,14,12,0,0,0,0,0,"{'class': 1, 'openstack': 1, 'control': 1, 'public': 1, 'address': 1, 'ipaddress': 1, 'eth': 1, 'mysql': 1, 'root': 2, 'password': 16, 'allow': 1, 'host': 1, 'rabbit': 1, 'keyston': 2, 'db': 3, 'admin': 3, 'token': 1, 'email': 1, 'localhost': 1, 'nova': 2, 'user': 2, 'glanc': 2, 'secret': 1, 'key': 1, 'export': 1, 'resourc': 1, 'fals': 1}"
